RowNumber,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,EngagementScore,FinancialHealthScore,CustomerTenureGroup,AvgBalanceByGeography,ClusterLabel,LogBalance
8766,0.65,France,Male,39,1,0.0,2,1,0,0.7656613206561226,0,1.0,0.4718871068853742,New,0.24748150340943567,1,0.0
8767,0.598,Spain,Female,36,6,0.3451895149939165,1,0,0,0.09907701185463211,0,0.3333333333333333,0.3474221756161828,Loyal,0.24638747853131726,0,0.29653490646906083
8768,0.404,France,Male,29,10,0.0,2,1,0,0.06088206423713464,0,1.0,0.1549606880790449,Veteran,0.24748150340943567,0,0.0
8769,0.822,Germany,Male,62,5,0.39400196310781005,1,0,0,0.43458845319728034,1,0.3333333333333333,0.55019680543503,Established,0.4772061681853294,2,0.33217872059258446
8770,0.5439999999999999,France,Male,31,7,0.0,1,1,0,0.17700285377253525,0,0.6666666666666666,0.24033428459084505,Loyal,0.24748150340943567,0,0.0
8771,0.5299999999999999,France,Male,59,8,0.0,2,1,1,0.8279039148238656,0,1.3333333333333333,0.4526346382746218,Loyal,0.24748150340943567,2,0.0
8772,0.662,Germany,Male,31,4,0.38795907135044355,2,0,0,0.24109892494733245,0,0.6666666666666666,0.43035266543259204,Established,0.4772061681853294,0,0.3278343741501674
8773,0.836,France,Male,30,6,0.0,2,1,1,0.9973091930279341,0,1.3333333333333333,0.6111030643426446,Loyal,0.24748150340943567,0,0.0
8774,0.5339999999999999,Spain,Male,34,9,0.0,2,1,0,0.5937467028101183,0,1.0,0.37591556760337275,Veteran,0.24638747853131726,0,0.0
8775,0.20399999999999996,France,Female,33,6,0.5249086192724705,2,1,0,0.758134051801947,0,1.0,0.4956808903581391,Loyal,0.24748150340943567,0,0.42193448647544884
8776,0.914,Germany,Male,37,10,0.5185788779818931,2,0,1,0.860514029089778,0,1.0,0.7643643023572237,Veteran,0.4772061681853294,1,0.4177749488249167
8777,0.43400000000000005,Spain,Male,44,9,0.0,2,1,0,0.4383697143077163,0,1.0,0.29078990476923877,Veteran,0.24638747853131726,1,0.0
8778,0.5059999999999999,Spain,Male,24,1,0.658231914001418,2,1,0,0.10924393279558196,0,1.0,0.42449194893233333,New,0.24638747853131726,0,0.5057519226861775
8779,0.5339999999999999,Spain,Female,37,9,0.405374947254481,1,1,0,0.6193326462677186,0,0.6666666666666666,0.5195691978407332,Veteran,0.24638747853131726,1,0.34030413355650846
8780,0.7020000000000001,France,Female,34,3,0.42084282108325344,1,0,1,0.3734498144572807,0,0.6666666666666666,0.4987642118468448,Established,0.24748150340943567,0,0.3512502315144821
8781,0.9400000000000001,Germany,Male,39,9,0.44375343789982624,1,1,0,0.08380165305786702,1,0.6666666666666666,0.4891850303192311,Veteran,0.4772061681853294,1,0.36724627651444836
8782,0.17599999999999993,France,Male,60,7,0.31244227486945003,1,0,1,0.24708869697056066,0,0.6666666666666666,0.24517699061333686,Loyal,0.24748150340943567,2,0.2718897334645993
8783,0.4999999999999999,Spain,Female,27,6,0.0,2,1,1,0.8601803472231597,0,1.3333333333333333,0.45339344907438656,Loyal,0.24638747853131726,0,0.0
8784,0.864,France,Male,34,9,0.0,1,1,0,0.915134795372958,1,0.6666666666666666,0.593044931790986,Veteran,0.24748150340943567,0,0.0
8785,0.576,Germany,Female,41,9,0.5752378983833636,1,1,0,0.36987667322229273,1,0.6666666666666666,0.5070381905352188,Veteran,0.4772061681853294,1,0.45440630746382016
8786,0.9999999999999999,Germany,Male,27,1,0.40366289755334533,2,1,1,0.1312805372913113,0,1.3333333333333333,0.5116478116148855,New,0.4772061681853294,0,0.3390851753169184
8787,0.7819999999999999,Germany,Female,19,8,0.4332897472435921,2,1,0,0.12424021494052681,0,1.0,0.44650998739470626,Loyal,0.4772061681853294,0,0.35997232466922763
8788,0.678,Spain,Male,73,1,0.4326659880113078,1,0,1,0.8398680573994816,0,0.6666666666666666,0.6501780151369299,New,0.24638747853131726,2,0.35953703585128793
8789,0.7859999999999999,Germany,Female,35,1,0.5850233455344359,1,1,0,0.9465709975302641,0,0.6666666666666666,0.7725314476882333,New,0.4772061681853294,0,0.4605991362645807
8790,0.2859999999999999,France,Female,36,2,0.0,2,0,1,0.4988412393383568,0,1.0,0.2616137464461189,New,0.24748150340943567,0,0.0
8791,0.132,Spain,Male,35,8,0.0,1,0,0,0.5985631627820457,0,0.3333333333333333,0.2435210542606819,Loyal,0.24638747853131726,0,0.0
8792,0.7499999999999999,France,Female,25,9,0.0,2,1,1,0.8430613123553299,0,1.3333333333333333,0.5310204374517765,Veteran,0.24748150340943567,0,0.0
8793,0.29399999999999993,France,Male,34,2,0.0,2,1,1,0.4154174223638358,0,1.3333333333333333,0.23647247412127856,New,0.24748150340943567,0,0.0
8794,0.374,Germany,Male,66,8,0.4116860754101397,2,1,1,0.6533284428662937,0,1.3333333333333333,0.47967150609214454,Loyal,0.4772061681853294,2,0.3447847881561327
8795,0.7119999999999999,Spain,Female,29,1,0.8349613582152021,1,1,1,0.6663441858697505,1,1.0,0.7377685146949841,New,0.24638747853131726,0,0.6070234230914564
8796,0.602,Spain,Male,38,2,0.0,3,1,0,0.33512320426600745,1,1.3333333333333333,0.31237440142200246,New,0.24638747853131726,1,0.0
8797,0.7399999999999999,France,Male,33,2,0.0,2,0,1,0.7051648432425296,0,1.0,0.4817216144141765,New,0.24748150340943567,0,0.0
8798,0.894,France,Male,45,8,0.0,1,0,0,0.62555194021029,0,0.3333333333333333,0.50651731340343,Loyal,0.24748150340943567,1,0.0
8799,0.386,Spain,Male,23,5,0.0,2,1,0,0.5891603148100644,0,1.0,0.3250534382700215,Established,0.24638747853131726,0,0.0
8800,0.20799999999999996,France,Male,34,4,0.0,2,1,0,0.9941256389985242,0,1.0,0.4007085463328414,Established,0.24748150340943567,0,0.0
8801,0.682,France,Male,37,9,0.5954815359495165,1,1,1,0.7320700126862115,0,1.0,0.6698505162119094,Veteran,0.24748150340943567,1,0.46717559408976644
8802,0.31999999999999995,France,Female,52,6,0.7639165766467174,1,1,1,0.6565676022060106,1,1.0,0.5801613929509094,Loyal,0.24748150340943567,2,0.5675366643159035
8803,0.884,Spain,Female,40,7,0.0,1,1,0,0.7082707398556563,0,0.6666666666666666,0.5307569132852188,Loyal,0.24638747853131726,1,0.0
8804,0.7419999999999999,France,Male,41,6,0.5383505310861474,1,1,1,0.3223591352974209,0,1.0,0.5342365554611894,Loyal,0.24748150340943567,1,0.4307107586951677
8805,0.83,France,Male,41,2,0.0,2,0,1,0.9561114586443004,0,1.0,0.5953704862147667,New,0.24748150340943567,1,0.0
8806,0.9999999999999999,Spain,Male,39,8,0.0,2,1,1,0.18541200684665385,0,1.3333333333333333,0.39513733561555126,Loyal,0.24638747853131726,1,0.0
8807,0.662,Germany,Male,38,6,0.7246142846284721,2,1,1,0.2875581117996769,0,1.3333333333333333,0.5580574654760496,Loyal,0.4772061681853294,1,0.5450034223664904
8808,0.47199999999999986,France,Female,60,3,0.18740935811827028,2,0,1,0.3161783450319505,1,1.0,0.32519590105007357,Established,0.24748150340943567,2,0.17177392400770897
8809,0.8059999999999999,France,Female,36,7,0.512235784656631,1,1,1,0.22280252764138975,1,1.0,0.5136794374326735,Loyal,0.24748150340943567,0,0.41358920783283665
8810,0.4859999999999999,Germany,Female,38,5,0.5685895815308918,2,0,1,0.6766922741121776,0,1.0,0.5770939518810231,Established,0.4772061681853294,1,0.450176859884082
8811,0.648,France,Female,21,9,0.4788812461665213,2,1,1,0.169778463843297,0,1.3333333333333333,0.4322199033366061,Veteran,0.24748150340943567,0,0.3912858871760568
8812,0.5199999999999999,France,Female,35,7,0.3264510702333366,1,1,1,0.3080874723536098,0,1.0,0.38484618086231537,Loyal,0.24748150340943567,0,0.2825070075477068
8813,0.604,France,Male,26,3,0.5500169411413217,2,0,1,0.8449716447920775,0,1.0,0.6663295286444665,Established,0.24748150340943567,0,0.4382658606400204
8814,0.9999999999999999,Germany,Female,26,8,0.49074223721671223,1,1,0,0.3721046859975128,0,0.6666666666666666,0.6209489744047416,Loyal,0.4772061681853294,0,0.39927414170697495
8815,0.7799999999999999,France,Female,51,4,0.0,2,1,1,0.8946767416288255,0,1.3333333333333333,0.5582255805429418,Established,0.24748150340943567,2,0.0
8816,0.574,Germany,Male,43,1,0.5406389901174617,2,0,1,0.5069048094092986,1,1.0,0.5405145998422535,New,0.4772061681853294,1,0.4321972590141536
8817,0.67,Spain,Male,31,7,0.4880440102194481,2,1,1,0.9038761701742515,0,1.3333333333333333,0.6873067267979,Loyal,0.24638747853131726,0,0.39746251273389815
8818,0.41600000000000004,Spain,Male,40,4,0.6447513012155653,1,0,0,0.4618789094358511,0,0.3333333333333333,0.5075434035504721,Established,0.24638747853131726,1,0.4975891881163919
8819,0.654,France,Female,37,3,0.0,2,1,1,0.19122161166391388,0,1.3333333333333333,0.28174053722130465,Established,0.24748150340943567,1,0.0
8820,0.4839999999999999,Germany,Male,36,10,0.49098624066847224,1,0,1,0.7305686193031434,0,0.6666666666666666,0.5685182866572052,Veteran,0.4772061681853294,0,0.3994378074827922
8821,0.604,Germany,Male,36,9,0.6016654411358812,1,0,0,0.36172749497577017,0,0.3333333333333333,0.5224643120372171,Veteran,0.4772061681853294,0,0.47104398859415375
8822,0.624,Spain,Female,42,6,0.41858142483268806,1,1,0,0.2411770324065948,0,0.6666666666666666,0.42791948574642763,Loyal,0.24638747853131726,1,0.34965737568679056
8823,0.386,France,Male,64,4,0.0,2,1,1,0.7415420172626486,0,1.3333333333333333,0.3758473390875496,Established,0.24748150340943567,2,0.0
8824,0.65,Spain,Female,50,1,0.5309124114894618,1,0,1,0.04129634380083297,0,0.6666666666666666,0.4074029184300983,New,0.24638747853131726,1,0.42586390503864063
8825,0.586,Spain,Female,35,6,0.0,2,1,1,0.20771013631801835,0,1.3333333333333333,0.26457004543933943,Loyal,0.24638747853131726,0,0.0
8826,0.5219999999999999,Germany,Female,49,9,0.46030051484250045,2,1,1,0.6932923594203246,1,1.3333333333333333,0.5585309580876082,Veteran,0.4772061681853294,1,0.3786422466236325
8827,0.124,France,Male,29,5,0.0,2,0,0,0.06250071881864717,0,0.6666666666666666,0.062166906272882384,Established,0.24748150340943567,0,0.0
8828,0.576,Spain,Male,41,7,0.0,2,1,0,0.2194101036649,0,1.0,0.2651367012216333,Loyal,0.24638747853131726,1,0.0
8829,0.9480000000000001,Spain,Female,38,3,0.0,2,1,0,0.964035415382169,0,1.0,0.637345138460723,Established,0.24638747853131726,1,0.0
8830,0.666,France,Female,40,1,0.0,2,0,0,0.37878827428019374,0,0.6666666666666666,0.3482627580933979,New,0.24748150340943567,1,0.0
8831,0.42400000000000004,Germany,Female,39,6,0.5203906494465542,1,1,0,0.04922040054825235,1,0.6666666666666666,0.3312036833316022,Loyal,0.4772061681853294,1,0.4189673080525836
8832,0.4979999999999999,France,Female,41,2,0.3640071951125655,1,1,0,0.5786212583301705,0,0.6666666666666666,0.480209484480912,New,0.24748150340943567,1,0.31042683441656976
8833,0.8059999999999999,France,Male,35,4,0.0,2,1,1,0.5315098591915527,0,1.3333333333333333,0.4458366197305175,Established,0.24748150340943567,0,0.0
8834,0.4879999999999999,France,Male,50,7,0.32407715818004035,1,1,1,0.9193699498302088,0,1.0,0.5771490360034163,Loyal,0.24748150340943567,1,0.2807157323878305
8835,0.614,France,Male,34,3,0.4270124176712546,1,1,0,0.7694928865706674,0,0.6666666666666666,0.6035017680806406,Established,0.24748150340943567,0,0.35558304039885213
8836,0.7319999999999999,Spain,Male,34,9,0.0,1,1,1,0.3334524947132451,0,1.0,0.3551508315710817,Veteran,0.24638747853131726,0,0.0
8837,0.9999999999999999,France,Male,43,7,0.0,2,1,1,0.8692806663036319,0,1.3333333333333333,0.6230935554345439,Loyal,0.24748150340943567,1,0.0
8838,0.628,France,Male,46,2,0.0,1,1,1,0.887141922053556,1,1.0,0.5050473073511853,New,0.24748150340943567,1,0.0
8839,0.41600000000000004,France,Male,33,0,0.43235677880210255,1,1,1,0.5454777431244684,1,1.0,0.464611507308857,,0.24748150340943567,0,0.3593211847146146
8840,0.5119999999999999,Germany,Male,40,1,0.5769592347235486,2,1,1,0.8333025803964278,0,1.3333333333333333,0.6407539383733254,New,0.4772061681853294,1,0.45549845775683695
8841,0.852,Spain,Male,33,2,0.0,2,1,1,0.8846315823161112,0,1.3333333333333333,0.5788771941053704,New,0.24638747853131726,0,0.0
8842,0.41400000000000003,Spain,Male,36,1,0.45082152678005644,1,1,0,0.4920545912134609,0,0.6666666666666666,0.45229203933117246,New,0.24638747853131726,0,0.3721299661853311
8843,0.5279999999999999,France,Female,27,9,0.42413463570009646,2,0,0,0.3874831546412682,0,0.6666666666666666,0.44653926344712147,Veteran,0.24748150340943567,0,0.35356435606264947
8844,0.5399999999999999,Spain,Male,42,4,0.4261527459216609,1,0,1,0.59873467916186,0,0.6666666666666666,0.521629141694507,Established,0.24638747853131726,1,0.3549804312077837
8845,0.6900000000000001,Spain,Male,35,7,0.0,2,1,0,0.8019585870450628,0,1.0,0.49731952901502097,Loyal,0.24638747853131726,0,0.0
8846,0.7579999999999999,Germany,Female,39,1,0.5241700325418979,1,1,1,0.9686096022170116,0,1.0,0.7502598782529698,New,0.4772061681853294,1,0.42145002095037687
8847,0.44200000000000006,France,Female,53,2,0.0,2,1,0,0.1401843376042412,0,1.0,0.1940614458680804,New,0.24748150340943567,2,0.0
8848,0.21399999999999997,France,Male,40,10,0.5353577223326014,2,1,0,0.7538008379800271,0,1.0,0.5010528534375428,Veteran,0.24748150340943567,1,0.42876339775354394
8849,0.41800000000000004,France,Female,29,3,0.3177200751109744,1,1,0,0.4112427736848869,0,0.6666666666666666,0.38232094959862045,Established,0.24748150340943567,0,0.2759030274161926
8850,0.628,France,Female,38,4,0.29616084363177103,2,1,0,0.7719936253912248,0,1.0,0.5653848230076653,Established,0.24748150340943567,1,0.2594066979699185
8851,0.29999999999999993,Spain,Female,50,5,0.0,4,1,1,0.4193138944769226,1,2.0,0.23977129815897416,Established,0.24638747853131726,1,0.0
8852,0.864,Germany,Male,42,7,0.5039033178769915,1,1,0,0.1991116151592477,0,0.6666666666666666,0.5223383110120797,Loyal,0.4772061681853294,1,0.40806394013491804
8853,0.7159999999999999,Spain,Male,38,8,0.3971369012813131,1,1,0,0.06209412998941398,0,0.6666666666666666,0.3917436770902423,Loyal,0.24638747853131726,1,0.3344250720957408
8854,0.662,France,Male,43,3,0.2644048824763871,1,1,1,0.0938135591949031,1,1.0,0.3400728138904301,Established,0.24748150340943567,1,0.23460156284853811
8855,0.648,Spain,Female,39,6,0.0,2,1,1,0.0478208168880128,0,1.3333333333333333,0.23194027229600425,Loyal,0.24638747853131726,1,0.0
8856,0.6940000000000001,Spain,Male,43,10,0.5110695342479491,1,0,0,0.9424668055799328,0,0.3333333333333333,0.715845446609294,Veteran,0.24638747853131726,1,0.4128177009266452
8857,0.848,France,Female,26,5,0.0,2,1,1,0.3235533993496379,0,1.3333333333333333,0.3905177997832126,Established,0.24748150340943567,0,0.0
8858,0.5479999999999999,France,Male,36,6,0.0,2,0,0,0.42373236644099516,0,0.6666666666666666,0.32391078881366503,Loyal,0.24748150340943567,0,0.0
8859,0.7939999999999999,Spain,Male,37,1,0.0,2,0,1,0.9027871161695942,0,1.0,0.5655957053898647,New,0.24638747853131726,1,0.0
8860,0.7299999999999999,France,Female,32,10,0.0,2,1,0,0.30450863057421984,0,1.0,0.3448362101914066,Veteran,0.24748150340943567,0,0.0
8861,0.916,France,Male,24,4,0.4869253887106116,1,1,0,0.8705604385218788,0,0.6666666666666666,0.7578286090774968,Established,0.24748150340943567,0,0.39671049050337887
8862,0.656,France,Female,43,7,0.7097476509287097,1,0,0,0.5520243183223997,0,0.3333333333333333,0.6392573230837032,Loyal,0.24748150340943567,1,0.5363457870683572
8863,0.926,Germany,Male,59,2,0.5383795867078941,1,1,0,0.9382119992459279,1,0.6666666666666666,0.8008638619846074,New,0.4772061681853294,2,0.430729646033761
8864,0.674,Spain,Male,38,8,0.2767434379432701,2,1,1,0.332874539518524,1,1.3333333333333333,0.4278726591539314,Loyal,0.24638747853131726,1,0.24431264687567825
8865,0.9640000000000001,France,Female,29,5,0.0,2,1,0,0.89392506984417,0,1.0,0.6193083566147234,Established,0.24748150340943567,0,0.0
8866,0.636,France,Male,72,2,0.0,2,1,1,0.35389394687192627,0,1.3333333333333333,0.32996464895730876,New,0.24748150340943567,2,0.0
8867,0.352,Germany,Male,34,3,0.4891490405526802,1,1,1,0.23382623040500367,0,1.0,0.35832509031922793,Established,0.4772061681853294,0,0.39820484308677184
8868,0.21399999999999997,France,Female,38,7,0.6556326913449202,1,1,1,0.8166564406900858,0,1.0,0.562096377345002,Loyal,0.24748150340943567,1,0.5041832266173522
8869,0.598,Spain,Female,38,8,0.0,1,1,0,0.5187942948551586,0,0.6666666666666666,0.3722647649517195,Loyal,0.24638747853131726,1,0.0
8870,0.638,France,Female,41,0,0.598726797800653,2,0,0,0.5391887425249111,0,0.6666666666666666,0.5919718467751881,,0.24748150340943567,1,0.46920756109295625
8871,0.636,France,Male,42,8,0.7474540360191663,1,1,1,0.16445985591624,1,1.0,0.5159712973118021,Loyal,0.24748150340943567,1,0.558159892072705
8872,0.23199999999999998,France,Female,30,3,0.0,1,1,0,0.969957730963307,0,0.6666666666666666,0.40065257698776896,Established,0.24748150340943567,0,0.0
8873,0.67,France,Male,30,2,0.0,2,1,1,0.7044559755456646,0,1.3333333333333333,0.4581519918485549,New,0.24748150340943567,0,0.0
8874,0.5199999999999999,France,Male,34,0,0.4109563767504169,1,0,0,0.6282361965567712,0,0.3333333333333333,0.5197308577690626,,0.24748150340943567,0,0.3442677558444989
8875,0.46399999999999986,Germany,Female,50,6,0.38456478484949813,2,1,1,0.10167190966737323,0,1.3333333333333333,0.31674556483895705,Loyal,0.4772061681853294,1,0.32538585549150717
8876,0.7040000000000001,Germany,Male,36,9,0.3609452746332186,2,1,0,0.8713696658030841,0,1.0,0.6454383134787677,Veteran,0.4772061681853294,0,0.30817951318655495
8877,0.41200000000000003,Spain,Male,46,3,0.5251732287001468,1,1,1,0.5424972084834102,1,1.0,0.49322347906118563,Established,0.24638747853131726,1,0.4221079961984854
8878,0.924,Spain,Female,24,1,0.3685834356092548,1,0,0,0.4162175487759081,0,0.3333333333333333,0.5696003281283876,New,0.24638747853131726,0,0.3137762162986548
8879,0.59,Germany,Male,47,9,0.6061302818207983,1,1,0,0.6092012787221179,1,0.6666666666666666,0.6017771868476388,Veteran,0.4772061681853294,1,0.4738277341651226
8880,0.918,France,Male,43,2,0.0,2,1,1,0.6645459141347999,0,1.3333333333333333,0.5275153047116,New,0.24748150340943567,1,0.0
8881,0.42000000000000004,France,Male,49,4,0.0,1,1,1,0.5003653848942574,1,1.0,0.30678846163141915,Established,0.24748150340943567,1,0.0
8882,0.7879999999999999,France,Male,29,1,0.1733947835154903,1,1,1,0.5966378289126612,0,1.0,0.5193442041427171,New,0.24748150340943567,0,0.15990107188485259
8883,0.7619999999999999,Spain,Female,39,2,0.0,2,1,0,0.6836930426855764,0,1.0,0.4818976808951921,New,0.24638747853131726,1,0.0
8884,0.242,Spain,Female,28,5,0.0,2,1,1,0.11173762094280003,0,1.3333333333333333,0.11791254031426668,Established,0.24638747853131726,0,0.0
8885,0.672,Germany,Female,38,2,0.3729397063166165,3,0,0,0.05063363551219141,1,1.0,0.36519111394293596,New,0.4772061681853294,1,0.3169542119953857
8886,0.636,Spain,Male,45,4,0.40847744197654123,2,1,1,0.7919139777848784,0,1.3333333333333333,0.6121304732538065,Established,0.24638747853131726,1,0.34250929256993007
8887,0.45000000000000007,France,Male,36,1,0.0,1,0,1,0.4728400562253695,0,0.6666666666666666,0.3076133520751232,New,0.24748150340943567,0,0.0
8888,0.16999999999999993,Germany,Male,37,8,0.4557479891536839,1,0,1,0.004847212908832793,1,0.6666666666666666,0.21019840068750553,Loyal,0.4772061681853294,1,0.37551985042119573
8889,0.7859999999999999,France,Male,23,3,0.4392371819171681,1,1,0,0.47790498992653796,0,0.6666666666666666,0.5677140572812354,Established,0.24748150340943567,0,0.3641132384491255
8890,0.45999999999999985,France,Female,39,9,0.5116124638493661,1,1,0,0.43020808487210527,0,0.6666666666666666,0.4672735162404904,Veteran,0.24748150340943567,1,0.41317693792716165
8891,0.4979999999999999,Germany,Female,49,10,0.573492687808026,2,1,1,0.8312033799227826,1,1.3333333333333333,0.6342320225769361,Veteran,0.4772061681853294,1,0.4532977904241584
8892,0.368,Spain,Male,34,5,0.679960457251787,1,0,1,0.026147247062094425,0,0.6666666666666666,0.35803590143796055,Established,0.24638747853131726,0,0.5187702557880329
8893,0.66,France,Female,32,5,0.0,1,1,1,0.7534352030618924,0,1.0,0.47114506768729747,Established,0.24748150340943567,0,0.0
8894,0.5619999999999999,Spain,Female,46,10,0.0,2,1,1,0.6475487409047564,0,1.3333333333333333,0.4031829136349188,Veteran,0.24638747853131726,1,0.0
8895,0.2699999999999999,France,Female,39,2,0.30027984668994495,1,1,1,0.3533016403066493,0,1.0,0.30786049566553136,New,0.24748150340943567,1,0.26257950798551594
8896,0.6980000000000001,France,Female,40,8,0.4864060144897875,1,1,0,0.510417594880311,0,0.6666666666666666,0.5649412031233662,Loyal,0.24748150340943567,1,0.396361135415986
8897,0.7239999999999999,France,Male,34,1,0.0,2,1,1,0.9752958407527917,0,1.3333333333333333,0.5664319469175972,New,0.24748150340943567,0,0.0
8898,0.5059999999999999,France,Male,51,8,0.7446273106343696,1,1,0,0.46868540945660314,1,0.6666666666666666,0.5731042400303242,Loyal,0.24748150340943567,2,0.5565409572761845
8899,0.9999999999999999,France,Male,40,6,0.49736600226809224,1,1,0,0.3280340272496023,0,0.6666666666666666,0.6084666765058981,Loyal,0.24748150340943567,1,0.40370756604760893
8900,0.46799999999999986,France,Female,41,3,0.0,2,1,1,0.8004959473629731,0,1.3333333333333333,0.42283198245432435,Established,0.24748150340943567,1,0.0
8901,0.5079999999999999,France,Female,71,2,0.0,2,1,1,0.24749983623436037,0,1.3333333333333333,0.2518332787447867,New,0.24748150340943567,2,0.0
8902,0.47199999999999986,France,Male,51,2,0.5522304693511219,1,1,1,0.4620173226543135,0,1.0,0.4954159306684784,New,0.24748150340943567,2,0.4396929090294955
8903,0.23399999999999999,Spain,Male,39,5,0.0,2,1,1,0.037025435929131226,0,1.3333333333333333,0.09034181197637707,Established,0.24638747853131726,1,0.0
8904,0.33999999999999997,France,Male,35,9,0.42004261570903156,1,1,1,0.1252493613140055,0,1.0,0.2950973256743457,Veteran,0.24748150340943567,0,0.35068688222554467
8905,0.666,Spain,Male,40,4,0.37885142927951354,1,1,1,0.5840805796953609,1,1.0,0.5429773363249581,Established,0.24638747853131726,1,0.32125085499360234
8906,0.41400000000000003,France,Male,36,3,0.0,1,0,1,0.7204009982953371,0,0.6666666666666666,0.37813366609844573,Established,0.24748150340943567,0,0.0
8907,0.5259999999999999,Spain,Female,32,0,0.0,2,0,1,0.6333806878556901,0,1.0,0.38646022928523,,0.24638747853131726,0,0.0
8908,0.872,France,Male,34,3,0.5474810908285512,1,0,0,0.9184402610449297,0,0.3333333333333333,0.7793071172911602,Established,0.24748150340943567,0,0.43662850632816375
8909,0.4859999999999999,Spain,Male,32,10,0.6318797404954339,1,1,0,0.8342746232265181,0,0.6666666666666666,0.6507181212406506,Veteran,0.24638747853131726,0,0.48973256540487464
8910,0.64,Spain,Female,29,9,0.0,2,1,0,0.1367511097309793,0,1.0,0.2589170365769931,Veteran,0.24638747853131726,0,0.0
8911,0.614,Germany,Female,48,5,0.5723274736766629,1,0,0,0.5065637268359128,1,0.3333333333333333,0.5642970668375252,Established,0.4772061681853294,1,0.45255698890033513
8912,0.7359999999999999,Germany,Male,32,9,0.677356332206435,2,1,1,0.1398512557949284,0,1.3333333333333333,0.517735862667121,Veteran,0.4772061681853294,0,0.5172189422058411
8913,0.5459999999999999,France,Female,24,7,0.5905498523324749,2,1,1,0.547346071549833,0,1.3333333333333333,0.5612986412941026,Loyal,0.24748150340943567,0,0.4640797755275334
8914,0.2919999999999999,France,Male,31,5,0.0,2,1,0,0.4685524967634409,0,1.0,0.25351749892114694,Established,0.24748150340943567,0,0.0
8915,0.15799999999999992,France,Female,39,6,0.19140771458244266,1,1,0,0.3743327987822837,0,0.6666666666666666,0.2412468377882421,Loyal,0.24748150340943567,1,0.17513556141596348
8916,0.5119999999999999,France,Male,36,1,0.6203931644118933,1,1,1,0.9619715182799957,1,1.0,0.6981215608972963,New,0.24748150340943567,0,0.4826688138802638
8917,0.29799999999999993,France,Female,46,6,0.0,2,1,0,0.3672649238002229,0,1.0,0.2217549746000743,Loyal,0.24748150340943567,1,0.0
8918,0.584,France,Male,62,7,0.0,2,1,1,0.3055750324155957,0,1.3333333333333333,0.29652501080519855,Loyal,0.24748150340943567,2,0.0
8919,0.582,France,Female,52,4,0.0,1,1,0,0.45480823418636473,1,0.6666666666666666,0.3456027447287882,Established,0.24748150340943567,2,0.0
8920,0.646,France,Male,32,8,0.48322711424387493,1,1,0,0.5848466028505722,0,0.6666666666666666,0.5713579056981491,Loyal,0.24748150340943567,0,0.3942201965711213
8921,0.44000000000000006,France,Female,36,3,0.0,2,1,0,0.4605798353742782,0,1.0,0.30019327845809274,Established,0.24748150340943567,0,0.0
8922,0.244,France,Female,37,1,0.0,2,1,1,0.24175468757266316,0,1.3333333333333333,0.16191822919088772,New,0.24748150340943567,1,0.0
8923,0.4,Germany,Male,35,9,0.5175318393216943,2,1,0,0.9866633263476661,0,1.0,0.6347317218897869,Veteran,0.4772061681853294,0,0.4170852251625092
8924,0.5499999999999999,Germany,Female,55,8,0.47339025179506156,4,0,0,0.6792750707692584,1,1.3333333333333333,0.5675551075214399,Loyal,0.4772061681853294,2,0.38756603911537063
8925,0.33199999999999996,France,Male,46,2,0.0,2,1,1,0.8456355581958077,0,1.3333333333333333,0.3925451860652693,New,0.24748150340943567,1,0.0
8926,0.664,Germany,Male,32,2,0.419149783085236,2,1,1,0.820872793351765,0,1.3333333333333333,0.634674192145667,New,0.4772061681853294,0,0.35005794798804435
8927,0.5399999999999999,France,Male,28,8,0.0,2,1,1,0.9995841602873073,0,1.3333333333333333,0.513194720095769,Loyal,0.24748150340943567,0,0.0
8928,0.5519999999999999,France,Female,39,0,0.0,2,1,1,0.41645732167421984,0,1.3333333333333333,0.32281910722473994,,0.24748150340943567,1,0.0
8929,0.5459999999999999,France,Female,29,1,0.0,2,0,0,0.19687120119971455,0,0.6666666666666666,0.24762373373323818,New,0.24748150340943567,0,0.0
8930,0.43800000000000006,France,Female,35,4,0.3743935635380884,1,1,0,0.9237714701754017,0,0.6666666666666666,0.5787216779044968,Established,0.24748150340943567,0,0.31801258913014213
8931,0.7479999999999999,France,Female,69,5,0.4697800609004238,1,1,1,0.3113763864449055,0,1.0,0.5097188157817764,Established,0.24748150340943567,2,0.3851127711616045
8932,0.656,France,Female,55,5,0.0,1,0,1,0.9840066226324613,1,0.6666666666666666,0.5466688742108204,Established,0.24748150340943567,2,0.0
8933,0.7259999999999999,Spain,Female,26,4,0.48967076632588163,2,1,0,0.7234220368045149,1,1.0,0.6463642677101321,Established,0.24638747853131726,0,0.3985551333442298
8934,0.5619999999999999,France,Male,32,10,0.0,2,0,1,0.9817491570444977,0,1.0,0.5145830523481659,Veteran,0.24748150340943567,0,0.0
8935,0.9919999999999999,France,Female,37,6,0.506596004776282,1,1,1,0.20754412046350426,0,1.0,0.5687133750799287,Loyal,0.24748150340943567,1,0.4098528045914463
8936,0.62,France,Female,43,1,0.0,1,0,1,0.56012609204179,1,0.6666666666666666,0.39337536401393,New,0.24748150340943567,1,0.0
