,RowNumber,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,EngagementScore,FinancialHealthScore,CustomerTenureGroup,AvgBalanceByGeography,ClusterLabel,LogBalance
8736,8737,0.572,France,Male,44,2,0.0,2,0,0,0.4320554112917784,0,0.6666666666666666,0.3346851370972594,New,0.2474815034094356,1,0.0
8737,8738,0.568,France,Male,34,3,0.5780471266242004,1,1,1,0.2090653157376529,0,1.0,0.4517041474539511,Established,0.2474815034094356,0,0.4561880867586009
8738,8739,0.5539999999999999,France,Male,43,8,0.2839411810588116,1,0,1,0.6386738933568156,0,0.6666666666666666,0.492205024805209,Loyal,0.2474815034094356,1,0.2499343950742708
8739,8740,0.3359999999999999,France,Male,59,5,0.5531016597216822,1,0,1,0.6193612489992794,0,0.6666666666666666,0.5028209695736537,Established,0.2474815034094356,2,0.4402540022441376
8740,8741,0.674,Spain,Female,29,7,0.3731278703636206,1,0,1,0.5652506814400775,0,0.6666666666666666,0.5374595172678994,Loyal,0.2463874785313172,0,0.31709125454226
8741,8742,0.5439999999999999,Spain,Female,23,8,0.0,2,1,1,0.6569517888958396,0,1.3333333333333333,0.4003172629652798,Loyal,0.2463874785313172,0,0.0
8742,8743,0.686,Spain,Female,45,4,0.0,2,1,1,0.1329025921975548,0,1.3333333333333333,0.2729675307325183,Established,0.2463874785313172,1,0.0
8743,8744,0.1999999999999999,Spain,Male,25,9,0.2958858714309065,2,0,1,0.9773521871338712,0,1.0,0.4910793528549259,Veteran,0.2463874785313172,0,0.2591945318848722
8744,8745,0.628,Germany,Female,49,5,0.5078626943712485,2,1,0,0.5443778380835369,1,1.0,0.5600801774849286,Established,0.4772061681853294,1,0.4106932139623749
8745,8746,0.626,Spain,Female,28,8,0.2442214685651852,2,1,0,0.6802793166747425,0,1.0,0.516833595079976,Loyal,0.2463874785313172,0,0.2185100078648715
8746,8747,0.62,France,Male,34,8,0.4244219635151467,2,0,1,0.9113424332023708,0,1.0,0.6519214655725057,Loyal,0.2474815034094356,0,0.353766091788107
8747,8748,0.4579999999999998,France,Female,29,10,0.2917300805279147,2,1,1,0.6460492477031556,0,1.3333333333333333,0.4652597760770234,Veteran,0.2474815034094356,0,0.2559824675343566
8748,8749,0.61,Germany,Female,44,6,0.5838974700843679,1,1,0,0.3242406149787304,1,0.6666666666666666,0.5060460283543661,Loyal,0.4772061681853294,1,0.4598885628151645
8749,8750,0.666,France,Male,47,1,0.0,2,1,0,0.7449589935838872,0,1.0,0.4703196645279623,New,0.2474815034094356,1,0.0
8750,8751,0.61,France,Female,32,2,0.0,1,1,1,0.3552135728962115,0,1.0,0.3217378576320704,New,0.2474815034094356,0,0.0
8751,8752,0.45,Spain,Female,30,8,0.0,2,1,0,0.926738753550964,0,1.0,0.4589129178503213,Loyal,0.2463874785313172,0,0.0
8752,8753,0.448,Spain,Male,30,5,0.4796967565596056,1,1,0,0.688974647078796,0,0.6666666666666666,0.5388904678794671,Established,0.2463874785313172,0,0.3918371725658533
8753,8754,0.89,France,Male,32,2,0.4673818361869555,1,1,1,0.9916229499917242,0,1.0,0.7830015953928933,New,0.2474815034094356,0,0.3834797489922755
8754,8755,0.852,France,Female,43,4,0.0,2,0,1,0.8107070225206506,0,1.0,0.5542356741735502,Established,0.2474815034094356,1,0.0
8755,8756,0.7139999999999999,Spain,Female,52,7,0.0,1,1,0,0.5484385758839969,1,0.6666666666666666,0.4208128586279989,Loyal,0.2463874785313172,2,0.0
8756,8757,0.7099999999999999,Germany,Female,37,3,0.4383222686151178,1,1,1,0.1815637893418821,1,1.0,0.4432953526523333,Established,0.4772061681853294,1,0.3634773431019689
8757,8758,0.656,Germany,Female,44,2,0.3906332248284553,2,0,1,0.1568813821719974,0,1.0,0.4011715356668175,New,0.4772061681853294,1,0.329759200838361
8758,8759,0.626,France,Male,34,10,0.0,1,1,1,0.5704152246539544,0,1.0,0.3988050748846515,Veteran,0.2474815034094356,0,0.0
8760,8761,0.654,Spain,Female,34,10,0.6842296009507287,1,1,1,0.2538551931709478,0,1.0,0.5306949313738922,Veteran,0.2463874785313172,0,0.5213082491336475
8763,8764,0.7539999999999999,France,Male,61,0,0.5110200719343859,2,1,1,0.9436776212128256,1,1.3333333333333333,0.7362325643824038,,0.2474815034094356,2,0.4127849670768835
8764,8765,0.846,Germany,Male,51,8,0.4631268815159175,2,1,1,0.4334904983425917,0,1.3333333333333333,0.5808724599528364,Loyal,0.4772061681853294,2,0.3805758452192673
8765,8766,0.65,France,Male,39,1,0.0,2,1,0,0.7656613206561226,0,1.0,0.4718871068853742,New,0.2474815034094356,1,0.0
8766,8767,0.598,Spain,Female,36,6,0.3451895149939165,1,0,0,0.0990770118546321,0,0.3333333333333333,0.3474221756161828,Loyal,0.2463874785313172,0,0.2965349064690608
8767,8768,0.404,France,Male,29,10,0.0,2,1,0,0.0608820642371346,0,1.0,0.1549606880790449,Veteran,0.2474815034094356,0,0.0
8768,8769,0.822,Germany,Male,62,5,0.39400196310781,1,0,0,0.4345884531972803,1,0.3333333333333333,0.55019680543503,Established,0.4772061681853294,2,0.3321787205925844
8769,8770,0.5439999999999999,France,Male,31,7,0.0,1,1,0,0.1770028537725352,0,0.6666666666666666,0.240334284590845,Loyal,0.2474815034094356,0,0.0
8770,8771,0.5299999999999999,France,Male,59,8,0.0,2,1,1,0.8279039148238656,0,1.3333333333333333,0.4526346382746218,Loyal,0.2474815034094356,2,0.0
8771,8772,0.662,Germany,Male,31,4,0.3879590713504435,2,0,0,0.2410989249473324,0,0.6666666666666666,0.430352665432592,Established,0.4772061681853294,0,0.3278343741501674
8772,8773,0.836,France,Male,30,6,0.0,2,1,1,0.997309193027934,0,1.3333333333333333,0.6111030643426446,Loyal,0.2474815034094356,0,0.0
8773,8774,0.5339999999999999,Spain,Male,34,9,0.0,2,1,0,0.5937467028101183,0,1.0,0.3759155676033727,Veteran,0.2463874785313172,0,0.0
8774,8775,0.2039999999999999,France,Female,33,6,0.5249086192724705,2,1,0,0.758134051801947,0,1.0,0.4956808903581391,Loyal,0.2474815034094356,0,0.4219344864754488
8775,8776,0.914,Germany,Male,37,10,0.5185788779818931,2,0,1,0.860514029089778,0,1.0,0.7643643023572237,Veteran,0.4772061681853294,1,0.4177749488249167
8776,8777,0.434,Spain,Male,44,9,0.0,2,1,0,0.4383697143077163,0,1.0,0.2907899047692387,Veteran,0.2463874785313172,1,0.0
8777,8778,0.5059999999999999,Spain,Male,24,1,0.658231914001418,2,1,0,0.1092439327955819,0,1.0,0.4244919489323333,New,0.2463874785313172,0,0.5057519226861775
8778,8779,0.5339999999999999,Spain,Female,37,9,0.405374947254481,1,1,0,0.6193326462677186,0,0.6666666666666666,0.5195691978407332,Veteran,0.2463874785313172,1,0.3403041335565084
8779,8780,0.7020000000000001,France,Female,34,3,0.4208428210832534,1,0,1,0.3734498144572807,0,0.6666666666666666,0.4987642118468448,Established,0.2474815034094356,0,0.3512502315144821
8780,8781,0.94,Germany,Male,39,9,0.4437534378998262,1,1,0,0.083801653057867,1,0.6666666666666666,0.4891850303192311,Veteran,0.4772061681853294,1,0.3672462765144483
8781,8782,0.1759999999999999,France,Male,60,7,0.31244227486945,1,0,1,0.2470886969705606,0,0.6666666666666666,0.2451769906133368,Loyal,0.2474815034094356,2,0.2718897334645993
8782,8783,0.4999999999999999,Spain,Female,27,6,0.0,2,1,1,0.8601803472231597,0,1.3333333333333333,0.4533934490743865,Loyal,0.2463874785313172,0,0.0
8783,8784,0.864,France,Male,34,9,0.0,1,1,0,0.915134795372958,1,0.6666666666666666,0.593044931790986,Veteran,0.2474815034094356,0,0.0
8784,8785,0.576,Germany,Female,41,9,0.5752378983833636,1,1,0,0.3698766732222927,1,0.6666666666666666,0.5070381905352188,Veteran,0.4772061681853294,1,0.4544063074638201
8785,8786,1.0,Germany,Male,27,1,0.4036628975533453,2,1,1,0.1312805372913113,0,1.3333333333333333,0.5116478116148855,New,0.4772061681853294,0,0.3390851753169184
8786,8787,0.7819999999999999,Germany,Female,19,8,0.4332897472435921,2,1,0,0.1242402149405268,0,1.0,0.4465099873947062,Loyal,0.4772061681853294,0,0.3599723246692276
8788,8789,0.7859999999999999,Germany,Female,35,1,0.5850233455344359,1,1,0,0.946570997530264,0,0.6666666666666666,0.7725314476882333,New,0.4772061681853294,0,0.4605991362645807
8789,8790,0.2859999999999999,France,Female,36,2,0.0,2,0,1,0.4988412393383568,0,1.0,0.2616137464461189,New,0.2474815034094356,0,0.0
8790,8791,0.132,Spain,Male,35,8,0.0,1,0,0,0.5985631627820457,0,0.3333333333333333,0.2435210542606819,Loyal,0.2463874785313172,0,0.0
8791,8792,0.7499999999999999,France,Female,25,9,0.0,2,1,1,0.8430613123553299,0,1.3333333333333333,0.5310204374517765,Veteran,0.2474815034094356,0,0.0
8792,8793,0.2939999999999999,France,Male,34,2,0.0,2,1,1,0.4154174223638358,0,1.3333333333333333,0.2364724741212785,New,0.2474815034094356,0,0.0
8794,8795,0.7119999999999999,Spain,Female,29,1,0.8349613582152021,1,1,1,0.6663441858697505,1,1.0,0.7377685146949841,New,0.2463874785313172,0,0.6070234230914564
8795,8796,0.602,Spain,Male,38,2,0.0,3,1,0,0.3351232042660074,1,1.3333333333333333,0.3123744014220024,New,0.2463874785313172,1,0.0
8796,8797,0.7399999999999999,France,Male,33,2,0.0,2,0,1,0.7051648432425296,0,1.0,0.4817216144141765,New,0.2474815034094356,0,0.0
8797,8798,0.894,France,Male,45,8,0.0,1,0,0,0.62555194021029,0,0.3333333333333333,0.50651731340343,Loyal,0.2474815034094356,1,0.0
8798,8799,0.386,Spain,Male,23,5,0.0,2,1,0,0.5891603148100644,0,1.0,0.3250534382700215,Established,0.2463874785313172,0,0.0
8799,8800,0.2079999999999999,France,Male,34,4,0.0,2,1,0,0.9941256389985242,0,1.0,0.4007085463328414,Established,0.2474815034094356,0,0.0
8800,8801,0.682,France,Male,37,9,0.5954815359495165,1,1,1,0.7320700126862115,0,1.0,0.6698505162119094,Veteran,0.2474815034094356,1,0.4671755940897664
8801,8802,0.3199999999999999,France,Female,52,6,0.7639165766467174,1,1,1,0.6565676022060106,1,1.0,0.5801613929509094,Loyal,0.2474815034094356,2,0.5675366643159035
8802,8803,0.884,Spain,Female,40,7,0.0,1,1,0,0.7082707398556563,0,0.6666666666666666,0.5307569132852188,Loyal,0.2463874785313172,1,0.0
8803,8804,0.7419999999999999,France,Male,41,6,0.5383505310861474,1,1,1,0.3223591352974209,0,1.0,0.5342365554611894,Loyal,0.2474815034094356,1,0.4307107586951677
8804,8805,0.83,France,Male,41,2,0.0,2,0,1,0.9561114586443004,0,1.0,0.5953704862147667,New,0.2474815034094356,1,0.0
8805,8806,1.0,Spain,Male,39,8,0.0,2,1,1,0.1854120068466538,0,1.3333333333333333,0.3951373356155512,Loyal,0.2463874785313172,1,0.0
8806,8807,0.662,Germany,Male,38,6,0.7246142846284721,2,1,1,0.2875581117996769,0,1.3333333333333333,0.5580574654760496,Loyal,0.4772061681853294,1,0.5450034223664904
8807,8808,0.4719999999999998,France,Female,60,3,0.1874093581182702,2,0,1,0.3161783450319505,1,1.0,0.3251959010500735,Established,0.2474815034094356,2,0.1717739240077089
8808,8809,0.8059999999999999,France,Female,36,7,0.512235784656631,1,1,1,0.2228025276413897,1,1.0,0.5136794374326735,Loyal,0.2474815034094356,0,0.4135892078328366
8809,8810,0.4859999999999999,Germany,Female,38,5,0.5685895815308918,2,0,1,0.6766922741121776,0,1.0,0.5770939518810231,Established,0.4772061681853294,1,0.450176859884082
8810,8811,0.648,France,Female,21,9,0.4788812461665213,2,1,1,0.169778463843297,0,1.3333333333333333,0.4322199033366061,Veteran,0.2474815034094356,0,0.3912858871760568
8811,8812,0.5199999999999999,France,Female,35,7,0.3264510702333366,1,1,1,0.3080874723536098,0,1.0,0.3848461808623153,Loyal,0.2474815034094356,0,0.2825070075477068
8812,8813,0.604,France,Male,26,3,0.5500169411413217,2,0,1,0.8449716447920775,0,1.0,0.6663295286444665,Established,0.2474815034094356,0,0.4382658606400204
8813,8814,1.0,Germany,Female,26,8,0.4907422372167122,1,1,0,0.3721046859975128,0,0.6666666666666666,0.6209489744047416,Loyal,0.4772061681853294,0,0.3992741417069749
8814,8815,0.7799999999999999,France,Female,51,4,0.0,2,1,1,0.8946767416288255,0,1.3333333333333333,0.5582255805429418,Established,0.2474815034094356,2,0.0
8815,8816,0.574,Germany,Male,43,1,0.5406389901174617,2,0,1,0.5069048094092986,1,1.0,0.5405145998422535,New,0.4772061681853294,1,0.4321972590141536
8816,8817,0.67,Spain,Male,31,7,0.4880440102194481,2,1,1,0.9038761701742516,0,1.3333333333333333,0.6873067267979,Loyal,0.2463874785313172,0,0.3974625127338981
8817,8818,0.416,Spain,Male,40,4,0.6447513012155653,1,0,0,0.4618789094358511,0,0.3333333333333333,0.5075434035504721,Established,0.2463874785313172,1,0.4975891881163919
8818,8819,0.654,France,Female,37,3,0.0,2,1,1,0.1912216116639138,0,1.3333333333333333,0.2817405372213046,Established,0.2474815034094356,1,0.0
8819,8820,0.4839999999999999,Germany,Male,36,10,0.4909862406684722,1,0,1,0.7305686193031434,0,0.6666666666666666,0.5685182866572052,Veteran,0.4772061681853294,0,0.3994378074827922
8820,8821,0.604,Germany,Male,36,9,0.6016654411358812,1,0,0,0.3617274949757701,0,0.3333333333333333,0.5224643120372171,Veteran,0.4772061681853294,0,0.4710439885941537
8821,8822,0.624,Spain,Female,42,6,0.418581424832688,1,1,0,0.2411770324065948,0,0.6666666666666666,0.4279194857464276,Loyal,0.2463874785313172,1,0.3496573756867905
8823,8824,0.65,Spain,Female,50,1,0.5309124114894618,1,0,1,0.0412963438008329,0,0.6666666666666666,0.4074029184300983,New,0.2463874785313172,1,0.4258639050386406
8824,8825,0.586,Spain,Female,35,6,0.0,2,1,1,0.2077101363180183,0,1.3333333333333333,0.2645700454393394,Loyal,0.2463874785313172,0,0.0
8825,8826,0.5219999999999999,Germany,Female,49,9,0.4603005148425004,2,1,1,0.6932923594203246,1,1.3333333333333333,0.5585309580876082,Veteran,0.4772061681853294,1,0.3786422466236325
8826,8827,0.124,France,Male,29,5,0.0,2,0,0,0.0625007188186471,0,0.6666666666666666,0.0621669062728823,Established,0.2474815034094356,0,0.0
8827,8828,0.576,Spain,Male,41,7,0.0,2,1,0,0.2194101036649,0,1.0,0.2651367012216333,Loyal,0.2463874785313172,1,0.0
8828,8829,0.948,Spain,Female,38,3,0.0,2,1,0,0.964035415382169,0,1.0,0.637345138460723,Established,0.2463874785313172,1,0.0
8829,8830,0.666,France,Female,40,1,0.0,2,0,0,0.3787882742801937,0,0.6666666666666666,0.3482627580933979,New,0.2474815034094356,1,0.0
8830,8831,0.424,Germany,Female,39,6,0.5203906494465542,1,1,0,0.0492204005482523,1,0.6666666666666666,0.3312036833316022,Loyal,0.4772061681853294,1,0.4189673080525836
8831,8832,0.4979999999999999,France,Female,41,2,0.3640071951125655,1,1,0,0.5786212583301705,0,0.6666666666666666,0.480209484480912,New,0.2474815034094356,1,0.3104268344165697
8832,8833,0.8059999999999999,France,Male,35,4,0.0,2,1,1,0.5315098591915527,0,1.3333333333333333,0.4458366197305175,Established,0.2474815034094356,0,0.0
8833,8834,0.4879999999999999,France,Male,50,7,0.3240771581800403,1,1,1,0.9193699498302088,0,1.0,0.5771490360034163,Loyal,0.2474815034094356,1,0.2807157323878305
8834,8835,0.614,France,Male,34,3,0.4270124176712546,1,1,0,0.7694928865706674,0,0.6666666666666666,0.6035017680806406,Established,0.2474815034094356,0,0.3555830403988521
8835,8836,0.7319999999999999,Spain,Male,34,9,0.0,1,1,1,0.3334524947132451,0,1.0,0.3551508315710817,Veteran,0.2463874785313172,0,0.0
8836,8837,1.0,France,Male,43,7,0.0,2,1,1,0.8692806663036319,0,1.3333333333333333,0.6230935554345439,Loyal,0.2474815034094356,1,0.0
8837,8838,0.628,France,Male,46,2,0.0,1,1,1,0.887141922053556,1,1.0,0.5050473073511853,New,0.2474815034094356,1,0.0
8838,8839,0.416,France,Male,33,0,0.4323567788021025,1,1,1,0.5454777431244684,1,1.0,0.464611507308857,,0.2474815034094356,0,0.3593211847146146
8839,8840,0.5119999999999999,Germany,Male,40,1,0.5769592347235486,2,1,1,0.8333025803964278,0,1.3333333333333333,0.6407539383733254,New,0.4772061681853294,1,0.4554984577568369
8840,8841,0.852,Spain,Male,33,2,0.0,2,1,1,0.8846315823161112,0,1.3333333333333333,0.5788771941053704,New,0.2463874785313172,0,0.0
8841,8842,0.414,Spain,Male,36,1,0.4508215267800564,1,1,0,0.4920545912134609,0,0.6666666666666666,0.4522920393311724,New,0.2463874785313172,0,0.3721299661853311
8842,8843,0.5279999999999999,France,Female,27,9,0.4241346357000964,2,0,0,0.3874831546412682,0,0.6666666666666666,0.4465392634471214,Veteran,0.2474815034094356,0,0.3535643560626494
8843,8844,0.5399999999999999,Spain,Male,42,4,0.4261527459216609,1,0,1,0.59873467916186,0,0.6666666666666666,0.521629141694507,Established,0.2463874785313172,1,0.3549804312077837
8844,8845,0.6900000000000001,Spain,Male,35,7,0.0,2,1,0,0.8019585870450628,0,1.0,0.4973195290150209,Loyal,0.2463874785313172,0,0.0
8845,8846,0.7579999999999999,Germany,Female,39,1,0.5241700325418979,1,1,1,0.9686096022170116,0,1.0,0.7502598782529698,New,0.4772061681853294,1,0.4214500209503768
8846,8847,0.442,France,Female,53,2,0.0,2,1,0,0.1401843376042412,0,1.0,0.1940614458680804,New,0.2474815034094356,2,0.0
8847,8848,0.2139999999999999,France,Male,40,10,0.5353577223326014,2,1,0,0.7538008379800271,0,1.0,0.5010528534375428,Veteran,0.2474815034094356,1,0.4287633977535439
8848,8849,0.418,France,Female,29,3,0.3177200751109744,1,1,0,0.4112427736848869,0,0.6666666666666666,0.3823209495986204,Established,0.2474815034094356,0,0.2759030274161926
8849,8850,0.628,France,Female,38,4,0.296160843631771,2,1,0,0.7719936253912248,0,1.0,0.5653848230076653,Established,0.2474815034094356,1,0.2594066979699185
8851,8852,0.864,Germany,Male,42,7,0.5039033178769915,1,1,0,0.1991116151592477,0,0.6666666666666666,0.5223383110120797,Loyal,0.4772061681853294,1,0.408063940134918
8852,8853,0.7159999999999999,Spain,Male,38,8,0.3971369012813131,1,1,0,0.0620941299894139,0,0.6666666666666666,0.3917436770902423,Loyal,0.2463874785313172,1,0.3344250720957408
8853,8854,0.662,France,Male,43,3,0.2644048824763871,1,1,1,0.0938135591949031,1,1.0,0.3400728138904301,Established,0.2474815034094356,1,0.2346015628485381
8854,8855,0.648,Spain,Female,39,6,0.0,2,1,1,0.0478208168880128,0,1.3333333333333333,0.2319402722960042,Loyal,0.2463874785313172,1,0.0
8855,8856,0.6940000000000001,Spain,Male,43,10,0.5110695342479491,1,0,0,0.9424668055799328,0,0.3333333333333333,0.715845446609294,Veteran,0.2463874785313172,1,0.4128177009266452
8856,8857,0.848,France,Female,26,5,0.0,2,1,1,0.3235533993496379,0,1.3333333333333333,0.3905177997832126,Established,0.2474815034094356,0,0.0
8857,8858,0.5479999999999999,France,Male,36,6,0.0,2,0,0,0.4237323664409951,0,0.6666666666666666,0.323910788813665,Loyal,0.2474815034094356,0,0.0
8858,8859,0.7939999999999999,Spain,Male,37,1,0.0,2,0,1,0.9027871161695942,0,1.0,0.5655957053898647,New,0.2463874785313172,1,0.0
8859,8860,0.7299999999999999,France,Female,32,10,0.0,2,1,0,0.3045086305742198,0,1.0,0.3448362101914066,Veteran,0.2474815034094356,0,0.0
8860,8861,0.916,France,Male,24,4,0.4869253887106116,1,1,0,0.8705604385218788,0,0.6666666666666666,0.7578286090774968,Established,0.2474815034094356,0,0.3967104905033788
8861,8862,0.656,France,Female,43,7,0.7097476509287097,1,0,0,0.5520243183223997,0,0.3333333333333333,0.6392573230837032,Loyal,0.2474815034094356,1,0.5363457870683572
8862,8863,0.926,Germany,Male,59,2,0.5383795867078941,1,1,0,0.938211999245928,1,0.6666666666666666,0.8008638619846074,New,0.4772061681853294,2,0.430729646033761
8863,8864,0.674,Spain,Male,38,8,0.2767434379432701,2,1,1,0.332874539518524,1,1.3333333333333333,0.4278726591539314,Loyal,0.2463874785313172,1,0.2443126468756782
8864,8865,0.964,France,Female,29,5,0.0,2,1,0,0.89392506984417,0,1.0,0.6193083566147234,Established,0.2474815034094356,0,0.0
8866,8867,0.352,Germany,Male,34,3,0.4891490405526802,1,1,1,0.2338262304050036,0,1.0,0.3583250903192279,Established,0.4772061681853294,0,0.3982048430867718
8867,8868,0.2139999999999999,France,Female,38,7,0.6556326913449202,1,1,1,0.8166564406900858,0,1.0,0.562096377345002,Loyal,0.2474815034094356,1,0.5041832266173522
8868,8869,0.598,Spain,Female,38,8,0.0,1,1,0,0.5187942948551586,0,0.6666666666666666,0.3722647649517195,Loyal,0.2463874785313172,1,0.0
8869,8870,0.638,France,Female,41,0,0.598726797800653,2,0,0,0.5391887425249111,0,0.6666666666666666,0.5919718467751881,,0.2474815034094356,1,0.4692075610929562
8870,8871,0.636,France,Male,42,8,0.7474540360191663,1,1,1,0.16445985591624,1,1.0,0.5159712973118021,Loyal,0.2474815034094356,1,0.558159892072705
8871,8872,0.2319999999999999,France,Female,30,3,0.0,1,1,0,0.969957730963307,0,0.6666666666666666,0.4006525769877689,Established,0.2474815034094356,0,0.0
8872,8873,0.67,France,Male,30,2,0.0,2,1,1,0.7044559755456646,0,1.3333333333333333,0.4581519918485549,New,0.2474815034094356,0,0.0
8873,8874,0.5199999999999999,France,Male,34,0,0.4109563767504169,1,0,0,0.6282361965567712,0,0.3333333333333333,0.5197308577690626,,0.2474815034094356,0,0.3442677558444989
8874,8875,0.4639999999999998,Germany,Female,50,6,0.3845647848494981,2,1,1,0.1016719096673732,0,1.3333333333333333,0.316745564838957,Loyal,0.4772061681853294,1,0.3253858554915071
8875,8876,0.7040000000000001,Germany,Male,36,9,0.3609452746332186,2,1,0,0.8713696658030841,0,1.0,0.6454383134787677,Veteran,0.4772061681853294,0,0.3081795131865549
8876,8877,0.412,Spain,Male,46,3,0.5251732287001468,1,1,1,0.5424972084834102,1,1.0,0.4932234790611856,Established,0.2463874785313172,1,0.4221079961984854
8877,8878,0.924,Spain,Female,24,1,0.3685834356092548,1,0,0,0.4162175487759081,0,0.3333333333333333,0.5696003281283876,New,0.2463874785313172,0,0.3137762162986548
8878,8879,0.59,Germany,Male,47,9,0.6061302818207983,1,1,0,0.6092012787221179,1,0.6666666666666666,0.6017771868476388,Veteran,0.4772061681853294,1,0.4738277341651226
8879,8880,0.918,France,Male,43,2,0.0,2,1,1,0.6645459141347999,0,1.3333333333333333,0.5275153047116,New,0.2474815034094356,1,0.0
8880,8881,0.42,France,Male,49,4,0.0,1,1,1,0.5003653848942574,1,1.0,0.3067884616314191,Established,0.2474815034094356,1,0.0
8881,8882,0.7879999999999999,France,Male,29,1,0.1733947835154903,1,1,1,0.5966378289126612,0,1.0,0.5193442041427171,New,0.2474815034094356,0,0.1599010718848525
8882,8883,0.7619999999999999,Spain,Female,39,2,0.0,2,1,0,0.6836930426855764,0,1.0,0.4818976808951921,New,0.2463874785313172,1,0.0
8883,8884,0.242,Spain,Female,28,5,0.0,2,1,1,0.1117376209428,0,1.3333333333333333,0.1179125403142666,Established,0.2463874785313172,0,0.0
8884,8885,0.672,Germany,Female,38,2,0.3729397063166165,3,0,0,0.0506336355121914,1,1.0,0.3651911139429359,New,0.4772061681853294,1,0.3169542119953857
8885,8886,0.636,Spain,Male,45,4,0.4084774419765412,2,1,1,0.7919139777848784,0,1.3333333333333333,0.6121304732538065,Established,0.2463874785313172,1,0.34250929256993
8886,8887,0.45,France,Male,36,1,0.0,1,0,1,0.4728400562253695,0,0.6666666666666666,0.3076133520751232,New,0.2474815034094356,0,0.0
8887,8888,0.1699999999999999,Germany,Male,37,8,0.4557479891536839,1,0,1,0.0048472129088327,1,0.6666666666666666,0.2101984006875055,Loyal,0.4772061681853294,1,0.3755198504211957
8888,8889,0.7859999999999999,France,Male,23,3,0.4392371819171681,1,1,0,0.4779049899265379,0,0.6666666666666666,0.5677140572812354,Established,0.2474815034094356,0,0.3641132384491255
8889,8890,0.4599999999999998,France,Female,39,9,0.5116124638493661,1,1,0,0.4302080848721052,0,0.6666666666666666,0.4672735162404904,Veteran,0.2474815034094356,1,0.4131769379271616
8890,8891,0.4979999999999999,Germany,Female,49,10,0.573492687808026,2,1,1,0.8312033799227826,1,1.3333333333333333,0.6342320225769361,Veteran,0.4772061681853294,1,0.4532977904241584
8891,8892,0.368,Spain,Male,34,5,0.679960457251787,1,0,1,0.0261472470620944,0,0.6666666666666666,0.3580359014379605,Established,0.2463874785313172,0,0.5187702557880329
8892,8893,0.66,France,Female,32,5,0.0,1,1,1,0.7534352030618924,0,1.0,0.4711450676872974,Established,0.2474815034094356,0,0.0
8893,8894,0.5619999999999999,Spain,Female,46,10,0.0,2,1,1,0.6475487409047564,0,1.3333333333333333,0.4031829136349188,Veteran,0.2463874785313172,1,0.0
8894,8895,0.2699999999999999,France,Female,39,2,0.3002798466899449,1,1,1,0.3533016403066493,0,1.0,0.3078604956655313,New,0.2474815034094356,1,0.2625795079855159
8895,8896,0.6980000000000001,France,Female,40,8,0.4864060144897875,1,1,0,0.510417594880311,0,0.6666666666666666,0.5649412031233662,Loyal,0.2474815034094356,1,0.396361135415986
8896,8897,0.7239999999999999,France,Male,34,1,0.0,2,1,1,0.9752958407527916,0,1.3333333333333333,0.5664319469175972,New,0.2474815034094356,0,0.0
8897,8898,0.5059999999999999,France,Male,51,8,0.7446273106343696,1,1,0,0.4686854094566031,1,0.6666666666666666,0.5731042400303242,Loyal,0.2474815034094356,2,0.5565409572761845
8898,8899,1.0,France,Male,40,6,0.4973660022680922,1,1,0,0.3280340272496023,0,0.6666666666666666,0.6084666765058981,Loyal,0.2474815034094356,1,0.4037075660476089
8899,8900,0.4679999999999998,France,Female,41,3,0.0,2,1,1,0.8004959473629731,0,1.3333333333333333,0.4228319824543243,Established,0.2474815034094356,1,0.0
8901,8902,0.4719999999999998,France,Male,51,2,0.5522304693511219,1,1,1,0.4620173226543135,0,1.0,0.4954159306684784,New,0.2474815034094356,2,0.4396929090294955
8902,8903,0.2339999999999999,Spain,Male,39,5,0.0,2,1,1,0.0370254359291312,0,1.3333333333333333,0.090341811976377,Established,0.2463874785313172,1,0.0
8903,8904,0.3399999999999999,France,Male,35,9,0.4200426157090315,1,1,1,0.1252493613140055,0,1.0,0.2950973256743457,Veteran,0.2474815034094356,0,0.3506868822255446
8904,8905,0.666,Spain,Male,40,4,0.3788514292795135,1,1,1,0.5840805796953609,1,1.0,0.5429773363249581,Established,0.2463874785313172,1,0.3212508549936023
8905,8906,0.414,France,Male,36,3,0.0,1,0,1,0.7204009982953371,0,0.6666666666666666,0.3781336660984457,Established,0.2474815034094356,0,0.0
8906,8907,0.5259999999999999,Spain,Female,32,0,0.0,2,0,1,0.6333806878556901,0,1.0,0.38646022928523,,0.2463874785313172,0,0.0
8907,8908,0.872,France,Male,34,3,0.5474810908285512,1,0,0,0.9184402610449296,0,0.3333333333333333,0.7793071172911602,Established,0.2474815034094356,0,0.4366285063281637
8908,8909,0.4859999999999999,Spain,Male,32,10,0.6318797404954339,1,1,0,0.8342746232265181,0,0.6666666666666666,0.6507181212406506,Veteran,0.2463874785313172,0,0.4897325654048746
8909,8910,0.64,Spain,Female,29,9,0.0,2,1,0,0.1367511097309793,0,1.0,0.2589170365769931,Veteran,0.2463874785313172,0,0.0
8910,8911,0.614,Germany,Female,48,5,0.5723274736766629,1,0,0,0.5065637268359128,1,0.3333333333333333,0.5642970668375252,Established,0.4772061681853294,1,0.4525569889003351
